document_id,url,file,titulo,rango,materia,no_norma,no_gaceta,fecha_publicacion,tipo_norma,match_number,term,category,subcategory,tier,matched_text,context
0B71C13802F745FC0625757C0073E5EB,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0B71C13802F745FC0625757C0073E5EB&action=openDocument,data\legislation\html\0B71C13802F745FC0625757C0073E5EB.html,Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,69-2008,3,07/01/2009,Decreto,12,bienes y servicios ambientales,direct_es,ecosystem_services,1,bienes y servicios ambientales,"Fomento del mercadeo y comercialización equitativa y justa de los bienes y servicios ambientales generados del aprovechamiento sostenible de árboles, bosque y ecosistemas forestales."
0B71C13802F745FC0625757C0073E5EB,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0B71C13802F745FC0625757C0073E5EB&action=openDocument,data\legislation\html\0B71C13802F745FC0625757C0073E5EB.html,Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,69-2008,3,07/01/2009,Decreto,13,bienes y servicios ambientales,direct_es,ecosystem_services,1,bienes y servicios ambientales,"Se promoverá la diversificación de mercados y productos, incluyendo mercados a futuro, para mayor número de bienes y servicios ambientales provenientes del bosque y el apoyo en la inserción en los mercados internacionales."
0B71C13802F745FC0625757C0073E5EB,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0B71C13802F745FC0625757C0073E5EB&action=openDocument,data\legislation\html\0B71C13802F745FC0625757C0073E5EB.html,Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,69-2008,3,07/01/2009,Decreto,14,pagos por servicios ambientales,economic_instruments,payments,2,Pagos por Servicios Ambientales,"Se promoverá a través de la forestería comunitaria, la incorporación del valor integral del bosque, promoviendo los beneficios económicos, sociales y ambientales percibidos directamente por los pueblos indígenas y comunidades étnicas, mediante los usos como el ecoturismo, los Pagos por Servicios Ambientales (PSA), el aprovechamiento de los productos forestales no maderables, y los sistemas agroforestales, silvopastoriles, y de plantaciones."
0B71C13802F745FC0625757C0073E5EB,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0B71C13802F745FC0625757C0073E5EB&action=openDocument,data\legislation\html\0B71C13802F745FC0625757C0073E5EB.html,Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,69-2008,3,07/01/2009,Decreto,15,pagos por servicios ambientales,economic_instruments,payments,2,Pagos por Servicios Ambientales,"Se fomentará el mercado de Pagos por Servicios Ambientales (PSA), para las diferentes modalidades de reposición forestal sustentadas en el manejo de los ecosistemas forestales, establecimiento de plantaciones forestales puras o mixtas, manejo de regeneración natural y los sistemas agroforestales."
17E7C795A5FF11A2062576810077278E,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=17E7C795A5FF11A2062576810077278E&action=openDocument,data\legislation\html\17E7C795A5FF11A2062576810077278E.html,"Ley de Reformas y Adición a la Ley N°. 626, Ley que Crea la Comisión de Desarrollo Sostenible de la Cuenca Hídrica del Lago Cocibolca y del Río San Juan",Leyes,Medio Ambiente y Recursos Naturales,699,185,01/10/2009,Ley,1,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"4 La Comisión tendrá entre sus funciones: a) Elaborar y aprobar el Plan de Gestión Integral de recursos hídricos, suelos, bosques y de ordenamiento territorial, económico y ecológico para la gestión de la cuenca hídrica señalada en el artículo 1 de esta Ley, el que deberá incluir medidas económicas, sociales y ambientales necesarias para asegurar con el aprovechamiento racional y su protección, el buen funcionamiento ecológico y económico de la misma; b) Contribuir a la articulación de esfuerzos institucionales, económicos y sociales para garantizar el máximo provecho de los recursos naturales y servicios ambientales; c) Implementar y dar seguimiento al Plan de Acción; y d) Gestionar los recursos financieros para el fortalecimiento de las acciones globales y a nivel local, derivadas del Plan."
9F2F848B62C936D1062577B2005F30A9,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=9F2F848B62C936D1062577B2005F30A9&action=openDocument,data\legislation\html\9F2F848B62C936D1062577B2005F30A9.html,"Reglamento a la Ley N°. 620, Ley General de Aguas Nacionales",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,44-2010,150,09/08/2010,Decreto,1,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Igualmente, pero de forma quinquenal, se establecerán los criterios para el pago de los servicios ambientales hidrológicos."
6B731BE4E96F5E9406257AB4007383C6,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=6B731BE4E96F5E9406257AB4007383C6&action=openDocument,data\legislation\html\6B731BE4E96F5E9406257AB4007383C6.html,Ley de Conservación y Utilización Sostenible de la Diversidad Biológica,Leyes,Medio Ambiente y Recursos Naturales,807,200,19/10/2012,Ley,1,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"27 La conservación de la diversidad biológica en sus condiciones naturales y los servicios ambientales que de ellos se derivan, causarán derechos compensatorios a las personas naturales o jurídicas, públicas y privadas."
6B731BE4E96F5E9406257AB4007383C6,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=6B731BE4E96F5E9406257AB4007383C6&action=openDocument,data\legislation\html\6B731BE4E96F5E9406257AB4007383C6.html,Ley de Conservación y Utilización Sostenible de la Diversidad Biológica,Leyes,Medio Ambiente y Recursos Naturales,807,200,19/10/2012,Ley,2,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Los ecosistemas frágiles, los de alta diversidad genética y ecológica que constituyen centros de endemismos y que contienen paisajes naturales de singular belleza, y aquéllos que presten servicios ambientales esenciales susceptibles de ser degradados o destruidos por la intervención humana y que sean considerados indispensables para las especies migratorias; y 5."
C664DB645D24453F06257B4300563D48,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=C664DB645D24453F06257B4300563D48&action=openDocument,data\legislation\html\C664DB645D24453F06257B4300563D48.html,Ley que Declara y Define los Límites de la Reserva de Biósfera de la Isla de Ometepe,Leyes,Medio Ambiente y Recursos Naturales,833,45,08/03/2013,Ley,1,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"20 En la Reserva de Biósfera la autoridad de aplicación, deberá garantizar que se realicen los procesos de valoración de los servicios ambientales generados en la misma, que sean susceptibles de generar ingresos, con el objetivo de que estos se conviertan en una retribución sostenible, en beneficio de la Reserva de Biósfera Isla de Ometepe."
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,1,servicios ambientales,direct_es,ecosystem_services,1,Servicios Ambientales,"Pago por Servicios Ambientales : Instrumento de gestión ambiental, de naturaleza económica que permite valorar y establecer un pago por los servicios que brindan los ecosistemas, logrando con ello introducir los costos ambientales en los flujos de caja de las actividades productivas de diferentes niveles, en los ámbitos público y privado."
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,2,servicios ambientales,direct_es,ecosystem_services,1,Servicios Ambientales,Servicios Ambientales : Aquellas funciones de los ecosistemas que generan beneficios económicos y ambientales para la sociedad y los ecosistemas.
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,3,servicios ambientales,direct_es,ecosystem_services,1,Servicios Ambientales,11) Del Sistema de Pago por Servicios Ambientales.
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,4,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"8) Potenciar de forma sistémica los servicios ambientales que proveen las áreas protegidas para el beneficio de los habitantes de la zona, la economía nacional y el desarrollo sostenible."
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,5,servicios ambientales,direct_es,ecosystem_services,1,Servicios Ambientales,Sección XI Del Pago por Servicios Ambientales Art.
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,6,servicios ambientales,direct_es,ecosystem_services,1,Servicios Ambientales,"57 Crease el Sistema de Valoración y Pagos por Servicios Ambientales, como instrumento de gestión ambiental, con el fin de valorar y establecer un pago por los servicios, así como, generar financiamiento e incentivos para la promoción de la conservación, preservación y uso sostenible del ambiente y los recursos naturales."
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,7,servicios ambientales,direct_es,ecosystem_services,1,Servicios Ambientales,"El Poder Ejecutivo reglamentará las disposiciones relativas al Sistema de Valoración y Pago por Servicios Ambientales creado en la presente Ley, el que debe contener al menos lo siguiente: 1) Marco institucional ejecutivo y participativo del Sistema de Valoración y Pago por Servicios Ambientales, creando su respectiva estructura y organización administrativa."
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,8,servicios ambientales,direct_es,ecosystem_services,1,Servicios Ambientales,"El Poder Ejecutivo reglamentará las disposiciones relativas al Sistema de Valoración y Pago por Servicios Ambientales creado en la presente Ley, el que debe contener al menos lo siguiente: 1) Marco institucional ejecutivo y participativo del Sistema de Valoración y Pago por Servicios Ambientales, creando su respectiva estructura y organización administrativa."
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,9,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,2) Objetivos del Sistema dirigidos a facilitar el proceso de pago por servicios ambientales.
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,10,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,4) Esferas de acción institucional para promover el pago por servicios ambientales en el país.
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,11,pago por servicios ambientales,economic_instruments,payments,2,Pago por Servicios Ambientales,"Pago por Servicios Ambientales : Instrumento de gestión ambiental, de naturaleza económica que permite valorar y establecer un pago por los servicios que brindan los ecosistemas, logrando con ello introducir los costos ambientales en los flujos de caja de las actividades productivas de diferentes niveles, en los ámbitos público y privado."
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,12,pago por servicios ambientales,economic_instruments,payments,2,Pago por Servicios Ambientales,11) Del Sistema de Pago por Servicios Ambientales.
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,13,pago por servicios ambientales,economic_instruments,payments,2,Pago por Servicios Ambientales,Sección XI Del Pago por Servicios Ambientales Art.
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,14,pago por servicios ambientales,economic_instruments,payments,2,Pago por Servicios Ambientales,"El Poder Ejecutivo reglamentará las disposiciones relativas al Sistema de Valoración y Pago por Servicios Ambientales creado en la presente Ley, el que debe contener al menos lo siguiente: 1) Marco institucional ejecutivo y participativo del Sistema de Valoración y Pago por Servicios Ambientales, creando su respectiva estructura y organización administrativa."
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,15,pago por servicios ambientales,economic_instruments,payments,2,Pago por Servicios Ambientales,"El Poder Ejecutivo reglamentará las disposiciones relativas al Sistema de Valoración y Pago por Servicios Ambientales creado en la presente Ley, el que debe contener al menos lo siguiente: 1) Marco institucional ejecutivo y participativo del Sistema de Valoración y Pago por Servicios Ambientales, creando su respectiva estructura y organización administrativa."
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,16,pago por servicios ambientales,economic_instruments,payments,2,pago por servicios ambientales,2) Objetivos del Sistema dirigidos a facilitar el proceso de pago por servicios ambientales.
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,17,pago por servicios ambientales,economic_instruments,payments,2,pago por servicios ambientales,4) Esferas de acción institucional para promover el pago por servicios ambientales en el país.
F9264C09BD98D79706257C7D005668FD,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=F9264C09BD98D79706257C7D005668FD&action=openDocument,data\legislation\html\F9264C09BD98D79706257C7D005668FD.html,"Texto de Ley N°. 217, “Ley General del Medio Ambiente y los Recursos Naturales” Con sus Reformas Incorporadas",Leyes,Medio Ambiente y Recursos Naturales,S/N,20,31/01/2014,Ley,18,pagos por servicios ambientales,economic_instruments,payments,2,Pagos por Servicios Ambientales,"57 Crease el Sistema de Valoración y Pagos por Servicios Ambientales, como instrumento de gestión ambiental, con el fin de valorar y establecer un pago por los servicios, así como, generar financiamiento e incentivos para la promoción de la conservación, preservación y uso sostenible del ambiente y los recursos naturales."
A35CF61591AD2D57062581F30056F9EC,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=A35CF61591AD2D57062581F30056F9EC&action=openDocument,data\legislation\html\A35CF61591AD2D57062581F30056F9EC.html,Reglamento en el que se Establecen las Disposiciones para el Vertido de Aguas Residuales,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,21-2017,229,30/11/2017,Decreto,1,funciones ecológicas,direct_es,ecosystem_functions,1,funciones ecológicas,"Capacidad de Asimilación del Agua: Propiedad del cuerpo de agua receptor, para absorber o soportar agentes externos, sin sufrir deterioro tal que afecte su propia regeneración, o impida su renovación natural en plazos y condiciones normales, o reduzca significativamente sus funciones ecológicas."
2AA845F404D355C6062583A0005A2819,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=2AA845F404D355C6062583A0005A2819&action=openDocument,data\legislation\html\2AA845F404D355C6062583A0005A2819.html,Decreto para Establecer la Política Nacional de Mitigación y Adaptación al Cambio Climático y de Creación del Sistema Nacional de Respuesta al Cambio Climático,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,07-2019,27,11/02/2019,Decreto,1,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,La degradación y fragmentación de los ecosistemas reduce la capacidad para proveer servicios ambientales de calidad.
2AA845F404D355C6062583A0005A2819,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=2AA845F404D355C6062583A0005A2819&action=openDocument,data\legislation\html\2AA845F404D355C6062583A0005A2819.html,Decreto para Establecer la Política Nacional de Mitigación y Adaptación al Cambio Climático y de Creación del Sistema Nacional de Respuesta al Cambio Climático,Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,07-2019,27,11/02/2019,Decreto,2,funciones ecológicas,direct_es,ecosystem_functions,1,funciones ecológicas,"e) Promover la restauración, conservación y uso racional de los humedales y manglares del Pacífico y Caribe de Nicaragua, que son ecosistemas ricos en biodiversidad, recursos naturales y diversidad genética, con funciones ecológicas importantes para la adaptación y mitigación del cambio climático."
A1E62D13D0D27ED2062584A1006FE5C0,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=A1E62D13D0D27ED2062584A1006FE5C0&action=openDocument,data\legislation\html\A1E62D13D0D27ED2062584A1006FE5C0.html,"Reglamento a la Ley N°. 807, Ley de Conservación y Utilización Sostenible de la Diversidad Biológica",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,24-2019,203,24/10/2019,Decreto,1,incentivos para la conservación,economic_instruments,incentives,2,Incentivos para la conservación,"• Incentivos para la conservación, restauración, recuperación y rehabilitación de la biodiversidad: Herramientas, instrumentos y medidas socialmente idóneas, de carácter no monetario, destinadas a lograr que los individuos y la colectividad cambien su comportamiento, para conservar y utilizar sosteniblemente los componentes de la biodiversidad."
62310B74AC7E885A062584F2007D3D66,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=62310B74AC7E885A062584F2007D3D66&action=openDocument,data\legislation\html\62310B74AC7E885A062584F2007D3D66.html,"Decreto de Aprobación del ""Acuerdo Regional sobre el Acceso a la Información, la Participación Pública y el Acceso a la Justicia en Asuntos Ambientales en América Latina y el Caribe""",Decretos Legislativos,Medio Ambiente y Recursos Naturales,A.N. Nº. 8629,243,19/12/2019,Decreto,1,servicios ecosistémicos,direct_es,ecosystem_services,1,servicios ecosistémicos,"Cada Parte contará con uno o más sistemas de información ambiental actualizados, que podrán incluir, entre otros: a) los textos de tratados y acuerdos internacionales, así como las leyes, reglamentos y actos administrativos sobre el medio ambiente; b) los informes sobre el estado del medio ambiente; c) el listado de las entidades públicas con competencia en materia ambiental y, cuando fuera posible, sus respectivas áreas de actuación; d) el listado de zonas contaminadas, por tipo de contaminante y localización; e) información sobre el uso y la conservación de los recursos naturales y servicios ecosistémicos; f) informes, estudios e información científicos, técnicos o tecnológicos en asuntos ambientales elaborados por instituciones académicas y de investigación, públicas o privadas, nacionales o extranjeras; g) fuentes relativas a cambio climático que contribuyan a fortalecer las capacidades nacionales en esta materia; h) información de los procesos de evaluación de impacto ambiental y de otros instrumentos de gestión ambiental, cuando corresponda, y las licencias o permisos ambientales otorgados por las autoridades públicas; i) un listado estimado de residuos por tipo y, cuando sea posible, desagregado por volumen, localización y año; e j) información respecto de la imposición de sanciones administrativas en asuntos ambientales."
73EAE9949DFC12C1062585280061416D,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=73EAE9949DFC12C1062585280061416D&action=openDocument,data\legislation\html\73EAE9949DFC12C1062585280061416D.html,DECRETO DE APROBACIÓN DEL PROTOCOLO NAGOYA SOBRE ACCESO A LOS RECURSOS GENÉTICO Y PARTICIPACIÓN JUSTA Y EQUITATIVA EN LOS BENEFICIOS QUE SE DERIVEN DE SU UTILIZACIÓN AL CONVENIO SOBRE DIVERSIDAD BIOLÓGICA,Decretos Legislativos,Medio Ambiente y Recursos Naturales,A.N. N°. 8654,45,06/03/2020,Decreto,1,incentivos para la conservación,economic_instruments,incentives,2,incentivos para la conservación,"o ""el Convenio"", Recordando que la participación justa y equitativa en los beneficios que se deriven de la utilización de los recursos genéticos es uno de los tres objetivos fundamentales del Convenio, y reconociendo que este Protocolo persigue la aplicación de este objetivo dentro del Convenio, Reafirmando los derechos soberanos de los Estados sobre sus recursos naturales y de conformidad con las disposiciones del Convenio, Recordando además el artículo 15 del Convenio, Reconociendo la importante contribución de la transferencia de tecnología y la cooperación al desarrollo sostenible, para crear capacidad de investigación e innovación que añada valor a los recursos genéticos en los países en desarrollo, conforme a los artículos 16 y 19 del Convenio, Reconociendo que la conciencia pública acerca del valor económico de los ecosistemas y la diversidad biológica y que la distribución justa y equitativa de su valor económico con los custodios de la diversidad biológica son los principales incentivos para la conservación de la diversidad biológica y la utilización sostenible de sus componentes, Conscientes de la potencial contribución del acceso y la participación en los beneficios a la conservación y utilización sostenible de la diversidad biológica, la reducción de la pobreza y la sostenibilidad ambiental, contribuyendo por ende a alcanzar los Objetivos de Desarrollo del Milenio, Conscientes de los vínculos entre el acceso a los recursos genéticos y la participación justa y equitativa en los beneficios que se deriven de la utilización de dichos recursos, Reconociendo la importancia de proporcionar seguridad jurídica respecto al acceso a los recursos genéticos y la participación justa y equitativa en los beneficios que se deriven de su utilización, Reconociendo además la importancia de fomentar la equidad y justicia en las negociaciones de las condiciones mutuamente acordadas entre los proveedores y los usuarios de recursos genéticos, Reconociendo asimismo la función decisiva que desempeña la mujer e"
D730A9E0DA470B6A0625862B0058F7A9,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=D730A9E0DA470B6A0625862B0058F7A9&action=openDocument,data\legislation\html\D730A9E0DA470B6A0625862B0058F7A9.html,"Ley de Reforma a la Ley N°. 620, Ley General de Aguas Nacionales",Leyes,Medio Ambiente y Recursos Naturales,1046,217,23/11/2020,Ley,1,servicios ambientales,direct_es,ecosystem_services,1,Servicios Ambientales,"Servicios Ambientales de carácter hídrico: Servicios y beneficios de interés social que se generan o se derivan de las cuencas hidrográficas y sus componentes, entre estos, la conservación de los ciclos hidrológicos y la provisión del agua en calidad y cantidad, la recarga de acuíferos; la purificación de cuerpos de agua; el amortiguamiento del impacto de los fenómenos naturales; la protección de la biodiversidad, de los ecosistemas y formas de vida; la protección y recuperación de suelos."
D730A9E0DA470B6A0625862B0058F7A9,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=D730A9E0DA470B6A0625862B0058F7A9&action=openDocument,data\legislation\html\D730A9E0DA470B6A0625862B0058F7A9.html,"Ley de Reforma a la Ley N°. 620, Ley General de Aguas Nacionales",Leyes,Medio Ambiente y Recursos Naturales,1046,217,23/11/2020,Ley,2,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Con el fin de dar al usuario y a la sociedad indicaciones claras sobre el valor real del agua y las formas que sus costos inciden en su precio, prestación de servicios de agua y su conservación, así como, incentivar bajo los procesos y mecanismos pertinentes la racionalización del uso y reuso del agua y obtener recursos económicos para el financiamiento de la planificación hídrica; e) El pago por servicios ambientales del recurso hídrico."
D730A9E0DA470B6A0625862B0058F7A9,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=D730A9E0DA470B6A0625862B0058F7A9&action=openDocument,data\legislation\html\D730A9E0DA470B6A0625862B0058F7A9.html,"Ley de Reforma a la Ley N°. 620, Ley General de Aguas Nacionales",Leyes,Medio Ambiente y Recursos Naturales,1046,217,23/11/2020,Ley,3,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Tiene por objeto elaborar las bases económicas, técnicas, jurídicas y ambientales necesarias, para instrumentar un sistema de pago consistente y generalizado por estos servicios ambientales que se originan de las Cuencas Hidrográficas del país; f) Los instrumentos sociales."
